,Date,Open,High,Low,Close,Volume,pp,vp
71,2019-12-12,8645.360352,8745.820313,8633.599609,8717.320313,2388270000,0.8323535176107889,23.24328508398483
72,2019-12-13,8713.910156,8768.870117,8697.580078,8734.879883,2188720000,0.24064658258567076,-8.355420450786552
73,2019-12-16,8791.30957,8833.450195,8789.769531,8814.230469,2346290000,0.26072223731282673,7.19918491172923
74,2019-12-17,8829.469727,8831.990234,8804.599609,8823.360352,2374120000,-0.06919300013360814,1.1861278870045904
75,2019-12-18,8834.650391,8848.759766,8820.419922,8827.740234,2727870000,-0.07821653030025866,14.900257779724699
76,2019-12-19,8838.969727,8888.129883,8838.969727,8887.219727,2415950000,0.5458780999397805,-11.434562497479718
77,2019-12-20,8911.839844,8931.910156,8901.870117,8924.959961,3825460000,0.14722119371157308,58.34185310126452
78,2019-12-23,8950.200195,8956.639648,8934.549805,8945.650391,2025450000,-0.050834661805017,-47.05342625462036
79,2019-12-24,8955.009766,8957.120117,8934.360352,8952.879883,1014520000,-0.02378426216893987,-49.91137771853168
80,2019-12-26,8970.209961,9022.459961,8968.459961,9022.389648,1634920000,0.5816997286224371,61.152071915782834
81,2019-12-27,9049.469727,9052.0,8987.320313,9006.620117,1832200000,-0.4735040979490014,12.066645462774938
82,2019-12-30,9004.450195,9006.360352,8909.19043,8945.990234,2042420000,-0.649234097962587,11.473638249099444
83,2019-12-31,8918.740234,8975.360352,8912.769531,8972.599609,2182800000,0.6038899394633943,6.873219024490555
84,2020-01-02,9039.459961,9093.429688,9010.889648,9092.19043,2848370000,0.5833364960683638,30.491570459959682
85,2020-01-03,8976.429688,9065.759766,8976.429688,9020.769531,2567400000,0.4939585619355407,-9.864238143218754
86,2020-01-06,8943.5,9072.410156,8943.5,9071.469727,2788120000,1.4308685302174728,8.597024226844278
87,2020-01-07,9076.639648,9091.929688,9042.549805,9068.580078,2352850000,-0.08879464551372085,-15.611594909831714
88,2020-01-08,9068.030273,9168.889648,9059.379883,9129.240234,2464090000,0.6750083442294269,4.727883205474212
89,2020-01-09,9202.269531,9215.950195,9158.5,9203.429688,2534700000,0.012607292104322671,2.8655609170119596
90,2020-01-10,9232.950195,9235.200195,9164.660156,9178.860352,2378990000,-0.5858348832997226,-6.143133309661892
91,2020-01-13,9213.719727,9274.490234,9193.05957,9273.929688,2530270000,0.6534815772999959,6.359001088697304
92,2020-01-14,9270.610352,9298.330078,9226.490234,9251.330078,2542170000,-0.2079720025752068,0.47030554051543905
93,2020-01-15,9253.759766,9298.820313,9231.139648,9258.700195,2435650000,0.05338834295387977,-4.1901210383255245
94,2020-01-16,9313.450195,9357.919922,9301.320313,9357.129883,2301400000,0.468995775845239,-5.511875680003285
95,2020-01-17,9392.370117,9393.480469,9346.80957,9388.94043,2522670000,-0.03651567130848226,9.614582428087251
96,2020-01-21,9361.070313,9397.580078,9350.200195,9370.80957,2684540000,0.10403999408565567,6.416614142951714
97,2020-01-22,9413.610352,9439.290039,9375.129883,9383.769531,2449390000,-0.31699656013125554,-8.759415020822935
98,2020-01-23,9377.719727,9409.200195,9334.129883,9402.480469,2460050000,0.2640379828020466,0.43521039932391326
99,2020-01-24,9446.209961,9451.429688,9273.230469,9314.910156,2611710000,-1.3899733918904003,6.16491534724904
100,2020-01-27,9092.459961,9185.450195,9088.040039,9139.30957,2583330000,0.5152577982300665,-1.0866443824161183
101,2020-01-28,9201.820313,9288.870117,9182.330078,9269.679688,2157830000,0.7374559890517609,-16.47098899482451
102,2020-01-29,9318.259766,9329.120117,9249.040039,9275.160156,2223480000,-0.4625285308879133,3.0424083454210944
103,2020-01-30,9211.150391,9303.0,9185.179688,9298.929688,2333500000,0.9529677974400251,4.948099375753324
104,2020-01-31,9324.330078,9324.799805,9123.219727,9150.94043,2685840000,-1.8595400050143989,15.09920719948575
105,2020-02-03,9190.719727,9299.849609,9188.549805,9273.400391,2420510000,0.8996103292879745,-9.878846096565692
106,2020-02-04,9398.389648,9485.379883,9374.049805,9467.969727,2445420000,0.7403404370961166,1.0291219619005911
107,2020-02-05,9574.099609,9574.94043,9454.929688,9508.679688,2462470000,-0.683301027477336,0.6972217451398942
108,2020-02-06,9540.980469,9575.660156,9505.679688,9572.150391,2267300000,0.3266951661967513,-7.925781836936084
109,2020-02-07,9526.639648,9570.089844,9496.530273,9520.509766,2238670000,-0.06434464015113642,-1.2627354121642482
110,2020-02-10,9493.629883,9628.660156,9493.629883,9628.389648,2179310000,1.4194756553687813,-2.6515743722835436
111,2020-02-11,9680.889648,9714.740234,9617.209961,9638.94043,2423670000,-0.4333198654801952,11.21272329315242
112,2020-02-12,9688.599609,9728.769531,9666.69043,9725.959961,2355000000,0.3856114764541891,-2.8333065145007366
113,2020-02-13,9657.040039,9748.320313,9650.019531,9711.969727,2239270000,0.5688046003554544,-4.914225053078556
114,2020-02-14,9728.900391,9746.360352,9693.049805,9731.179688,2222240000,0.023428105010813775,-0.7605157037784636
115,2020-02-18,9679.040039,9747.679688,9675.799805,9732.740234,2273460000,0.5548091007333962,2.3048815609475124
116,2020-02-19,9782.80957,9838.370117,9777.099609,9817.179688,2462530000,0.3513317698159051,8.316398793029126
117,2020-02-20,9799.200195,9820.860352,9636.94043,9750.969727,2735610000,-0.492187801455563,11.089408047820736
118,2020-02-21,9708.009766,9715.950195,9542.330078,9576.589844,2743010000,-1.35372671811957,0.27050639528295334
119,2020-02-24,9188.44043,9322.879883,9166.009766,9221.280273,3177000000,0.35740388426286773,15.821670354829184
120,2020-02-25,9301.200195,9315.259766,8940.490234,8965.610352,3583400000,-3.6080273079209837,12.791942083726788
121,2020-02-26,9011.549805,9148.320313,8927.799805,8980.780273,3567830000,-0.3414455078850918,-0.4345035441201094
122,2020-02-27,8744.030273,8904.110352,8562.049805,8566.480469,4536080000,-2.030525952640423,27.138344596014946
123,2020-02-28,8269.740234,8591.820313,8264.160156,8567.370117,5301170000,3.5990233620196634,16.86676601823601
124,2020-03-02,8667.139648,8952.80957,8543.349609,8952.169922,4232760000,3.2886313775476252,-20.154230103920455
125,2020-03-03,8965.099609,9070.320313,8602.889648,8684.089844,4336700000,-3.1344856973802826,2.4556081611052836
126,2020-03-04,8834.099609,9019.959961,8757.660156,9018.089844,3602870000,2.082727647903741,-16.92139184172297
127,2020-03-05,8790.089844,8921.080078,8677.389648,8738.589844,3748090000,-0.5858870718500474,4.030675544774027
128,2020-03-06,8469.019531,8612.360352,8375.129883,8575.620117,4279850000,1.2587122465569913,14.18749282968125
129,2020-03-09,7957.930176,8243.30957,7943.160156,7950.680176,4530350000,-0.09110409163760927,5.853008867133195
130,2020-03-10,8219.759766,8347.400391,7930.430176,8344.25,4431930000,1.5145239951529843,-2.1724590815279172
131,2020-03-11,8136.25,8181.359863,7850.950195,7952.049805,4273890000,-2.2639446305116038,-3.5659407978014093
132,2020-03-12,7398.580078,7712.330078,7194.669922,7201.799805,5066530000,-2.659703225827548,18.546102028830877
133,2020-03-13,7610.390137,7875.930176,7219.089844,7874.879883,4685890000,3.4753769680493747,-7.512834227765354
134,2020-03-16,7392.72998,7422.200195,6882.859863,6904.589844,4594360000,-6.602975319274409,-1.953310897182819
135,2020-03-17,7072.0,7406.22998,6828.910156,7334.779785,4900000000,3.71577750282805,6.6525043749292605
136,2020-03-18,6902.319824,7182.830078,6686.359863,6989.839844,4890820000,1.267979784067449,-0.1873469387755102
137,2020-03-19,6996.450195,7341.379883,6858.379883,7150.580078,4762170000,2.2029726318947893,-2.6304382496186736
138,2020-03-20,7248.069824,7354.439941,6854.669922,6879.52002,5239940000,-5.084799304494121,10.032611183557076
139,2020-03-23,6847.279785,6984.939941,6631.419922,6860.669922,4330610000,0.19555410937542586,-17.35382466211445
140,2020-03-24,7196.149902,7418.370117,7169.859863,7417.859863,4417380000,3.0809525095965626,2.0036438284675833
141,2020-03-25,7421.359863,7671.209961,7276.399902,7384.299805,4666440000,-0.4993701785675021,5.6381837197614875
142,2020-03-26,7462.209961,7809.830078,7462.209961,7797.540039,3999850000,4.493710037007103,-14.284765260026916
143,2020-03-27,7554.25,7716.240234,7491.140137,7502.379883,3977010000,-0.6866349008836138,-0.5710214133029989
144,2020-03-30,7583.459961,7784.350098,7539.970215,7774.149902,3846900000,2.514550640217992,-3.271553252317696
145,2020-03-31,7740.060059,7880.310059,7642.859863,7700.100098,4059700000,-0.516274559827682,5.531726844992072
146,2020-04-01,7459.5,7566.370117,7301.97998,7360.580078,3685510000,-1.3260931965949467,-9.21718353572924
147,2020-04-02,7317.450195,7501.700195,7307.950195,7487.310059,3608190000,2.3212985325962987,-2.0979457388529674
148,2020-04-03,7477.27002,7518.720215,7288.109863,7373.080078,3279100000,-1.3934222212293461,-9.120639434176137
149,2020-04-06,7660.169922,7938.330078,7617.790039,7913.240234,3849100000,3.303716687448175,17.382818456283736
150,2020-04-07,8129.990234,8146.430176,7881.220215,7887.259766,4069410000,-2.9856181989603083,5.723675664441038
151,2020-04-08,7975.720215,8114.430176,7901.939941,8090.899902,3470730000,1.4441289801437678,-14.71171496605159
152,2020-04-09,8169.009766,8227.910156,8072.319824,8153.580078,4123670000,-0.1888807632991165,18.812756970435615
153,2020-04-13,8127.689941,8200.44043,8035.950195,8192.419922,3146860000,0.796413021041442,-23.687879970996708
154,2020-04-14,8353.209961,8531.110352,8338.080078,8515.740234,3732820000,1.9457223481611503,18.62046611542935
155,2020-04-15,8355.959961,8464.660156,8308.790039,8393.179688,3333750000,0.4454273018745463,-10.690844991186289
156,2020-04-16,8479.110352,8560.160156,8393.269531,8532.360352,3995870000,0.6280139989856331,19.861117360329956
157,2020-04-17,8667.480469,8670.299805,8531.69043,8650.139648,4335020000,-0.20006760975142357,8.487513357541662
158,2020-04-20,8553.379883,8684.910156,8553.379883,8560.730469,3796950000,0.08593779418835239,-12.41216880198938
159,2020-04-21,8460.69043,8480.290039,8215.69043,8263.230469,3756290000,-2.333851623974386,-1.0708595056558554
160,2020-04-22,8434.549805,8537.30957,8404.540039,8495.379883,3025060000,0.7212012425836762,-19.466814330096984
161,2020-04-23,8528.839844,8635.230469,8475.200195,8494.75,3734720000,-0.3997008341525153,23.4593694009375
162,2020-04-24,8530.080078,8642.929688,8464.419922,8634.519531,3673170000,1.2243666184255373,-1.6480485819552737
163,2020-04-27,8717.980469,8754.570313,8697.370117,8730.160156,3678460000,0.1397076655919247,0.14401729296493218
164,2020-04-28,8825.69043,8830.570313,8600.700195,8607.730469,3707540000,-2.469608046290838,0.7905482185479793
165,2020-04-29,8802.700195,8957.269531,8765.009766,8914.709961,4378540000,1.272447811679687,18.09825382868425
166,2020-04-30,8911.019531,8926.110352,8825.830078,8889.549805,4316380000,-0.24093456338311953,-1.4196512992915447
167,2020-05-01,8681.290039,8754.459961,8566.839844,8604.950195,3722520000,-0.8793605979877352,-13.758288195200608
168,2020-05-04,8555.320313,8715.820313,8537.830078,8710.709961,3422150000,1.8162925795295153,-8.06899627134307
169,2020-05-05,8809.660156,8909.959961,8781.30957,8809.120117,3913360000,-0.006130077556189491,14.353841883026753
170,2020-05-06,8874.700195,8933.25,8819.370117,8854.389648,3620030000,-0.2288589648520418,-7.495604799967291
171,2020-05-07,8973.780273,9015.990234,8932.860352,8979.660156,3762070000,0.06552292145697836,3.9237243890244002
172,2020-05-08,9056.889648,9125.980469,9018.209961,9121.320313,3777340000,0.7113994705039589,0.40589356391561027
173,2020-05-11,9054.910156,9241.919922,9053.169922,9192.339844,3898690000,1.5177366272257928,3.212578163469532
174,2020-05-12,9225.150391,9250.959961,9000.070313,9002.549805,4315070000,-2.4129751447430756,10.679997640233001
175,2020-05-13,9006.049805,9074.160156,8752.679688,8863.169922,4244110000,-1.5864878175632233,-1.6444692670107321
176,2020-05-14,8788.040039,8945.709961,8705.25,8943.719727,3945080000,1.77149497850621,-7.045764600823258
177,2020-05-15,8839.990234,9018.400391,8821.379883,9014.55957,4221500000,1.9747684259715286,7.006702018716984
178,2020-05-18,9177.150391,9267.219727,9154.349609,9234.830078,4318310000,0.6285141306670524,2.293260689328438
179,2020-05-19,9227.459961,9317.25,9183.25,9185.099609,4144770000,-0.45906839129117183,-4.0187017606424735
180,2020-05-20,9305.620117,9392.820313,9304.200195,9375.780273,4292470000,0.7539546544762517,3.5635270473391767
181,2020-05-21,9375.19043,9405.25,9254.849609,9284.879883,3725950000,-0.9632929344135033,-13.197995559666111
182,2020-05-22,9278.549805,9328.280273,9239.410156,9324.589844,3641830000,0.4961986513796541,-2.2576792495873534
183,2020-05-26,9501.209961,9501.209961,9333.160156,9340.219727,4432310000,-1.6944182336862765,21.70557110024356
184,2020-05-27,9346.120117,9414.620117,9144.280273,9412.360352,4462450000,0.7087458129230814,0.6800065879868511
185,2020-05-28,9392.990234,9523.639648,9345.280273,9368.990234,4064220000,-0.25550968756601816,-8.924021557664512
186,2020-05-29,9382.349609,9505.549805,9324.730469,9489.870117,4710060000,1.145987012644048,15.890872049249301
187,2020-06-01,9471.419922,9571.280273,9462.320313,9552.049805,3824770000,0.8512966763591188,-18.795726593716427
188,2020-06-02,9566.530273,9611.219727,9472.080078,9608.379883,3962460000,0.4374586062630578,3.5999550299756584
189,2020-06-03,9651.860352,9707.780273,9627.169922,9682.910156,4638380000,0.3216976092444839,17.058090176304617
190,2020-06-04,9649.650391,9716.139648,9560.410156,9615.80957,6074320000,-0.35069478819214334,30.95779129782381
191,2020-06-05,9703.540039,9845.69043,9685.349609,9814.080078,6572850000,1.1391722871830707,8.207173807109273
192,2020-06-08,9823.44043,9927.129883,9780.610352,9924.75,6143120000,1.031304365531735,-6.537955377043445
193,2020-06-09,9867.19043,10002.5,9863.269531,9953.75,5281860000,0.8772463713361153,-14.019911706103738
194,2020-06-10,10012.320313,10086.889648,9962.580078,10020.349609,5128400000,0.08019415828691949,-2.905415895158145
195,2020-06-11,9791.240234,9868.080078,9491.30957,9492.730469,5271000000,-3.048743140459653,2.7805943374151783
196,2020-06-12,9715.870117,9768.639648,9413.620117,9588.80957,4366190000,-1.3077629226195733,-17.165812938721306
197,2020-06-15,9426.900391,9756.070313,9403.0,9726.019531,4440650000,3.1730380888035494,1.7053769991686114
198,2020-06-16,9949.780273,9963.629883,9748.379883,9895.870117,4639860000,-0.5418225781959427,4.4860549694301515
199,2020-06-17,9943.30957,9991.209961,9891.80957,9910.530273,4249680000,-0.32966183713014113,-8.409305453181776
200,2020-06-18,9892.480469,9959.200195,9885.660156,9943.049805,4294740000,0.5111896471109472,1.0603151296097588
201,2020-06-19,10042.129883,10053.910156,9872.94043,9946.120117,6068130000,-0.9560697493320722,41.29213875578033
202,2020-06-22,9945.490234,10059.610352,9916.599609,10056.480469,4468000000,1.1159855611799225,-26.3694086975724
203,2020-06-23,10130.830078,10221.849609,10112.44043,10131.370117,5712450000,0.005330649076547704,27.852506714413604
204,2020-06-24,10092.919922,10137.5,9842.219727,9909.169922,5549440000,-1.8205831555194618,-2.8535917163388738
205,2020-06-25,9899.360352,10023.280273,9810.469727,10017.0,4709620000,1.1883560534922157,-15.13341886748933
206,2020-06-26,9995.120117,10000.669922,9749.070313,9757.219727,7279230000,-2.3801653928637894,54.560877523027344
207,2020-06-29,9771.719727,9877.339844,9663.610352,9874.150391,4306120000,1.0482357953531543,-40.843743088211255
208,2020-06-30,9875.290039,10085.589844,9863.669922,10058.769531,4474000000,1.8579656017736577,3.8986372883245237
209,2020-07-01,10063.669922,10197.19043,10048.040039,10154.629883,4595970000,0.9038448369729877,2.726195797943675
210,2020-07-02,10268.669922,10310.360352,10194.05957,10207.629883,4017530000,-0.5944298479126782,-12.585808871685412
211,2020-07-06,10360.379883,10462.049805,10354.980469,10433.650391,4529480000,0.7072183532596785,12.742904222246008
212,2020-07-07,10412.459961,10518.980469,10337.980469,10343.889648,4314110000,-0.6585409524438138,-4.7548504464088595
213,2020-07-08,10409.349609,10494.629883,10350.959961,10492.5,3999180000,0.7988048641204901,-7.299999304607439
214,2020-07-09,10563.719727,10578.099609,10379.910156,10547.75,3992920000,-0.15117522437842026,-0.15653208907826105
215,2020-07-10,10545.910156,10622.349609,10447.009766,10617.44043,3509810000,0.6782750179158709,-12.099165522975667
216,2020-07-13,10729.919922,10824.780273,10368.040039,10390.839844,4822050000,-3.160136147006737,37.387778825634435
217,2020-07-14,10310.25,10497.830078,10182.459961,10488.580078,4419480000,1.7296387381489378,-8.3485239680219
218,2020-07-15,10576.719727,10604.669922,10420.540039,10550.490234,4610540000,-0.24799270167896087,4.323133038275996
219,2020-07-16,10443.870117,10499.790039,10364.389648,10473.830078,4237290000,0.28686646486758943,-8.095580994850929
220,2020-07-17,10500.519531,10532.620117,10421.209961,10503.19043,4334280000,0.025435874788057145,2.288962992856283
221,2020-07-20,10526.019531,10783.799805,10488.040039,10767.089844,4274340000,2.2902324310726208,-1.3829286525097593
222,2020-07-21,10837.879883,10839.929688,10650.459961,10680.360352,5311750000,-1.4534164679854105,24.270647632149057
223,2020-07-22,10687.580078,10745.320313,10627.450195,10706.129883,4074020000,0.17356412644039831,-23.301736715771636
224,2020-07-23,10689.5,10728.120117,10407.870117,10461.419922,4469470000,-2.1336833154029735,9.706628833437243
225,2020-07-24,10294.410156,10418.75,10217.30957,10363.179688,4205330000,0.6680279001698662,-5.909872982702647
226,2020-07-27,10421.700195,10546.44043,10399.860352,10536.269531,4209900000,1.0993344066351785,0.10867161435606718
227,2020-07-28,10509.200195,10523.639648,10397.870117,10402.089844,3869230000,-1.0192055438334844,-8.092116202285089
228,2020-07-29,10474.700195,10567.910156,10464.0,10542.94043,3970900000,0.6514767366093682,2.62765459794326
229,2020-07-30,10450.120117,10609.589844,10412.089844,10587.80957,4135200000,1.3175872761118717,4.137601047621446
230,2020-07-31,10741.469727,10747.799805,10557.700195,10745.269531,4418390000,0.03537508457012125,6.848278196943316
231,2020-08-03,10848.639648,10927.55957,10831.150391,10902.799805,4173600000,0.4992345469782927,-5.5402533502022235
232,2020-08-04,10897.889648,10941.910156,10852.900391,10941.169922,3973570000,0.3971436250314913,-4.792744872532106
233,2020-08-05,10967.870117,11002.110352,10943.719727,10998.400391,4119550000,0.2783610096975661,3.6737744647760078
234,2020-08-06,10989.980469,11121.19043,10963.410156,11108.070313,4086290000,1.0745227831214272,-0.8073697369858359
235,2020-08-07,11072.530273,11126.040039,10920.370117,11010.980469,4230720000,-0.5558783989065931,3.534501956542487
236,2020-08-10,11033.730469,11040.240234,10849.459961,10968.360352,4018530000,-0.5924570768124351,-5.015458361697299
237,2020-08-11,10942.660156,10989.419922,10762.709961,10782.820313,4303980000,-1.460703711175363,7.103343760031653
238,2020-08-12,10878.120117,11036.719727,10877.160156,11012.240234,3716840000,1.2329346942069659,-13.641792015762155
239,2020-08-13,11026.860352,11124.849609,11007.5,11042.5,3444140000,0.1418322849909282,-7.336877562660756
240,2020-08-14,11042.240234,11058.44043,10972.05957,11019.299805,3491320000,-0.20775158404328756,1.36986301369863
241,2020-08-17,11083.25,11144.530273,11080.299805,11129.730469,3193160000,0.41937580583312734,-8.540036433211508
242,2020-08-18,11170.75,11230.620117,11103.830078,11210.839844,3199470000,0.3588822952800849,0.1976098911423167
243,2020-08-19,11214.799805,11257.419922,11132.099609,11146.459961,3467890000,-0.6093719476787404,8.389514513341272
244,2020-08-20,11096.400391,11283.620117,11090.030273,11264.950195,4170980000,1.518959284640689,20.27428782343154
245,2020-08-21,11258.44043,11326.209961,11245.44043,11311.799805,3905670000,0.4739499696406885,-6.360855242652806
246,2020-08-24,11449.25,11462.049805,11297.530273,11379.719727,3885880000,-0.6072910714675661,-0.5066992347023686
247,2020-08-25,11370.230469,11468.259766,11343.040039,11466.469727,3454500000,0.8464143120263748,-11.101217742184524
248,2020-08-26,11516.620117,11672.049805,11507.459961,11665.05957,3441550000,1.2889150765760127,-0.3748733535967579
